X,Y,Z
-13.05377883427285,-15.40268888999746,-31.96501210225284
-13.102621946507885,-15.414849348832805,-31.990248553928048
-13.151560001727464,-15.427049855398785,-32.01556811616945
-13.200593358031277,-15.439290477229564,-32.040970929129855
-13.249722374661193,-15.451571282403723,-32.06645713409192
-13.298947412009126,-15.463892339545493,-32.09202687347067
-13.348268831626447,-15.476253717827765,-32.11768029081976
-13.397686996231958,-15.48865548697336,-32.14341753083412
-13.447202269721881,-15.501097717258652,-32.16923873935743
-13.496815017177168,-15.513580479513987,-32.19514406338306
-13.546525604873647,-15.52610384512739,-32.2211336510617
-13.017148390920692,-15.443421611713601,-31.96962017163173
-13.065936939360922,-15.455577323550825,-31.994783862692074
